sample_id,BART_post_rouge1,T5large_post_rouge1,BART_post_rouge2,T5large_post_rouge2,BART_post_rougel,T5large_post_rougel,BART_post_bleu,T5large_post_bleu,BART_post_meteor,T5large_post_meteor
1475,0.8421052631578948,0.5538461538461539,0.7526881720430109,0.41269841269841273,0.8421052631578948,0.523076923076923,0.5389861194387119,0.17230092197704805,0.8136215301098306,0.3653085213820963
1476,0.4918032786885245,0.375,0.18333333333333332,0.16363636363636366,0.29508196721311475,0.21428571428571427,0.07333294653161439,0.015604229933308646,0.29045830202854983,0.29224537037037035
1477,0.34285714285714286,0.3409090909090909,0.05825242718446602,0.0930232558139535,0.17142857142857143,0.1818181818181818,0.01476454792072095,0.009312547509268123,0.1692122864208633,0.1687547519090278
1478,0.41791044776119407,0.3106796116504854,0.13636363636363635,0.13861386138613863,0.25373134328358204,0.1941747572815534,0.013647193793775492,0.00891008919049153,0.1791277258566978,0.1619852093086369
1479,0.5208333333333334,0.5052631578947369,0.2127659574468085,0.21505376344086022,0.22916666666666666,0.23157894736842105,0.0834955265988443,0.060377740507410946,0.37379411764705883,0.32205732348814786
1480,0.5490196078431372,0.37894736842105264,0.27999999999999997,0.17204301075268816,0.33333333333333337,0.25263157894736843,0.14920861890960652,0.06184138615121131,0.3861602125456468,0.24950592885375494
1481,0.36879432624113473,0.4383561643835616,0.043165467625899276,0.13888888888888887,0.2127659574468085,0.3150684931506849,0.011212751855028638,0.07034596655261946,0.21063272814350398,0.33207857390100376
1482,0.27999999999999997,0.2898550724637681,0.1020408163265306,0.11940298507462686,0.16,0.2608695652173913,0.02780980746850166,0.02929710824268819,0.2613922281241263,0.19577459082806672
1483,0.6213592233009709,0.41025641025641024,0.39603960396039606,0.2368421052631579,0.4466019417475728,0.2564102564102564,0.13716192197719612,0.012565681873488863,0.4856214796855212,0.22783460177420137
1484,0.44808743169398907,0.3724137931034483,0.09944751381215469,0.11188811188811189,0.21857923497267756,0.1793103448275862,0.02021821887260259,0.01589655613327157,0.22672926825991752,0.2113636363636364
1485,0.6407766990291263,0.5301204819277109,0.4752475247524752,0.2962962962962963,0.2912621359223301,0.28915662650602414,0.28322401870274566,0.01953217427010787,0.5928343240966112,0.4117840095465394
1486,0.43859649122807015,0.3555555555555555,0.19642857142857142,0.11363636363636363,0.3157894736842105,0.2222222222222222,0.11074285857475828,0.00419183260358856,0.29465996649916254,0.17657552840798915
1487,0.6,0.4042553191489362,0.42857142857142855,0.17391304347826086,0.4,0.3191489361702127,0.20694625656144774,0.021431504804105744,0.5857594373219374,0.4035578032117825
1488,0.4197530864197531,0.3684210526315789,0.17721518987341772,0.10810810810810811,0.2962962962962963,0.3157894736842105,0.08911703343001871,0.03320360407972623,0.39792847025495753,0.28771977416456146
1489,0.4742268041237113,0.5405405405405406,0.18947368421052632,0.2777777777777778,0.2268041237113402,0.2972972972972973,0.03364699525779844,0.020101563226045574,0.502854415274463,0.4026764559171967
1490,0.5679012345679013,0.5797101449275363,0.2531645569620254,0.3582089552238805,0.37037037037037035,0.40579710144927544,0.037538292277644554,0.04255866921404383,0.3923824130879346,0.42341772151898727
1491,0.4657534246575343,0.4657534246575343,0.2535211267605634,0.1971830985915493,0.35616438356164387,0.3013698630136986,0.04200222708480124,0.020053583653512702,0.3256214794676333,0.32758898085414473
1492,0.33999999999999997,0.3333333333333333,0.1020408163265306,0.0625,0.22000000000000003,0.2424242424242424,0.053780310963777084,0.006412694054133138,0.33330344064807343,0.18160200658001893
1493,0.40384615384615385,0.6027397260273972,0.17647058823529413,0.4225352112676056,0.28846153846153844,0.5753424657534247,0.04087331787633525,0.24458778699684913,0.3844961240310078,0.4454186495620388
1494,0.5481481481481482,0.21848739495798322,0.19548872180451127,0.08547008547008547,0.2222222222222222,0.15126050420168066,0.08873008162563228,0.025177882372669044,0.3813815052659404,0.16158276450511946
1495,0.5471698113207547,0.311377245508982,0.2380952380952381,0.16969696969696968,0.35849056603773594,0.155688622754491,0.1071934920453869,0.0027877173957040315,0.3340913382852826,0.13198456812696555
1496,0.5148514851485149,0.5319148936170212,0.18181818181818185,0.2608695652173913,0.21782178217821782,0.2765957446808511,0.08460008059515843,0.032182687566385725,0.3379282655246253,0.2668553798408263
1497,0.5161290322580645,0.5669291338582677,0.3006535947712418,0.304,0.3225806451612903,0.3779527559055118,0.18568548884352507,0.13169488665724136,0.3809550656195833,0.4189435336976321
1498,0.3770491803278689,0.3090909090909091,0.049999999999999996,0.07407407407407407,0.2131147540983607,0.20000000000000004,0.012395530354594541,0.055560319570139106,0.19858977587509447,0.1966843807763401
1499,0.4848484848484848,0.5476190476190477,0.3917525773195876,0.4634146341463415,0.4848484848484848,0.5476190476190477,0.2629759552870782,0.2740323579139373,0.56842320659482,0.5711532480227495
1500,0.4752475247524752,0.39999999999999997,0.36363636363636365,0.23076923076923075,0.4158415841584158,0.37499999999999994,0.223924919607651,0.08612099514043103,0.43772887978423014,0.2875590836103761
1501,0.48648648648648657,0.6170212765957447,0.3119266055045872,0.4347826086956522,0.46846846846846846,0.5531914893617021,0.08504491257499167,0.2581499577287747,0.46218137225721184,0.5480167014613778
1502,0.5869565217391304,0.38961038961038963,0.3555555555555556,0.08,0.47826086956521735,0.28571428571428575,0.1802849267123764,0.015413846636068528,0.5361221374045803,0.19736842105263158
1503,0.5483870967741935,0.3673469387755102,0.3114754098360656,0.20833333333333331,0.3709677419354839,0.32653061224489793,0.18535641208333595,0.029947931186562533,0.41520879653004766,0.2052360997606255
1504,0.5806451612903226,0.5797101449275363,0.3076923076923077,0.29850746268656714,0.4086021505376344,0.49275362318840576,0.15362208233245514,0.1647871559565542,0.43732193732193736,0.3827972847769774
1505,0.38532110091743116,0.37254901960784315,0.11214953271028037,0.13999999999999999,0.2385321100917431,0.19607843137254904,0.03120987400549802,0.012937588264493474,0.2563395176678851,0.20977443609022553
1506,0.39846743295019155,0.31147540983606553,0.2162162162162162,0.1322314049586777,0.21455938697318008,0.16393442622950818,0.045098017630944294,0.010791825391416226,0.2053790075119362,0.12964811824010178
1507,0.5421686746987951,0.40298507462686567,0.2682926829268293,0.22727272727272727,0.3734939759036145,0.2835820895522388,0.17565171017036657,0.08134262322908702,0.42205813591022445,0.28018592419307986
1508,0.6218487394957983,0.5046728971962616,0.3076923076923077,0.26666666666666666,0.43697478991596644,0.37383177570093457,0.19644481665532543,0.13682455233002952,0.4347245409015025,0.29967972742759796
1509,0.6868686868686867,0.5333333333333332,0.4948453608247423,0.3181818181818182,0.5858585858585859,0.37777777777777777,0.3123939936920256,0.07257147527216651,0.5666378633343427,0.38521533613445386
1510,0.46601941747572817,0.3764705882352941,0.25742574257425743,0.19277108433734938,0.27184466019417475,0.2823529411764706,0.18720430075196517,0.14347942924500504,0.38130032277515696,0.2839506172839507
1511,0.29906542056074764,0.29213483146067415,0.0380952380952381,0.09195402298850576,0.16822429906542058,0.24719101123595508,0.0056989542032516195,0.006081581746793394,0.10848126232741619,0.13987308747538335
1512,0.29411764705882354,0.288659793814433,0.12,0.08421052631578947,0.2549019607843137,0.18556701030927836,0.07100042874233368,0.049258768377672124,0.2968422698783083,0.2139013250124362
1513,0.4070796460176991,0.3703703703703704,0.21621621621621623,0.15094339622641512,0.2831858407079646,0.24074074074074073,0.09358922536462197,0.012301102443949916,0.31592883535949,0.24656600283206426
1514,0.3076923076923077,0.43749999999999994,0.05217391304347826,0.14893617021276598,0.13675213675213677,0.18749999999999997,0.013523279745521118,0.03778136558363503,0.23257575757575757,0.25818678928726774
1515,0.34375,0.2429906542056075,0.14285714285714288,0.09523809523809522,0.234375,0.20560747663551404,0.08637639874654383,0.005762438060614218,0.14777602661763417,0.10011324482567525
1516,0.3010752688172043,0.23076923076923078,0.06593406593406594,0.0,0.19354838709677422,0.10256410256410256,0.024444458988757196,0.00670929504614591,0.2423029459228554,0.08474576271186442
1517,0.5279999999999999,0.34343434343434337,0.16260162601626016,0.041237113402061855,0.24,0.1616161616161616,0.06136290859871789,0.009163561368470529,0.3240485383342527,0.1400990046979936
1518,0.456140350877193,0.4339622641509434,0.33928571428571425,0.3076923076923077,0.40350877192982454,0.4150943396226415,0.18953877419832665,0.18087124442602526,0.5427547363031234,0.4615860849056604
1519,0.4477611940298507,0.40322580645161293,0.12121212121212122,0.09836065573770492,0.208955223880597,0.25806451612903225,0.015507514162140823,0.010244778381030483,0.24331275720164613,0.20094064698808994
1520,0.5178571428571429,0.30909090909090914,0.23636363636363636,0.14814814814814814,0.26785714285714285,0.18181818181818185,0.10208326950934339,0.020822321242075368,0.37692674955264094,0.14492753623188406
1521,0.4197530864197531,0.5476190476190477,0.2278481012658228,0.26829268292682923,0.37037037037037035,0.4047619047619047,0.10281033543737918,0.13096047764674876,0.28816825643300803,0.46631756756756765
1522,0.512396694214876,0.5681818181818183,0.3361344537815126,0.3023255813953489,0.4462809917355372,0.2954545454545454,0.12857353344384514,0.0413299954370119,0.4356149398343491,0.3876629658635463
1523,0.2828282828282829,0.3061224489795918,0.10309278350515465,0.10416666666666667,0.16161616161616163,0.16326530612244897,0.031639547591382475,0.02777693938889328,0.20112374279040943,0.19646170442286945
1524,0.2777777777777778,0.31884057971014496,0.08571428571428572,0.08955223880597014,0.16666666666666666,0.2028985507246377,0.013043787072509855,0.005987016463560547,0.3234782608695652,0.38966217195882263
1525,0.5272727272727272,0.43749999999999994,0.2962962962962962,0.2553191489361702,0.41818181818181815,0.31250000000000006,0.15378368462538317,0.09559579550755593,0.4846123345330324,0.3120431387242045
1526,0.5000000000000001,0.3655913978494624,0.24444444444444444,0.0879120879120879,0.43478260869565216,0.2580645161290322,0.16840770162900745,0.05387067172529621,0.36687507372891354,0.18162554295366795
1527,0.48837209302325585,0.4269662921348315,0.33333333333333337,0.2988505747126437,0.46511627906976744,0.40449438202247195,0.20058714115544402,0.03453783827607845,0.4957208417745069,0.47255679915575
1528,0.48484848484848486,0.5538461538461539,0.31249999999999994,0.34920634920634924,0.4545454545454546,0.4923076923076923,0.04933641744697611,0.04991823311494248,0.38180443548387094,0.4673052894627239
1529,0.4067796610169491,0.2531645569620253,0.17241379310344826,0.12987012987012986,0.288135593220339,0.17721518987341772,0.0910125740935126,0.004718859147080408,0.3680602336394855,0.20161290322580647
1530,0.4042553191489362,0.27956989247311825,0.17391304347826086,0.04395604395604395,0.23404255319148937,0.2150537634408602,0.1338464284066161,0.012945692945151917,0.3446450045769192,0.20851818988464954
1531,0.4601769911504424,0.38636363636363635,0.18018018018018017,0.11627906976744186,0.2654867256637168,0.2272727272727273,0.03084060871236372,0.01694717531770154,0.29483104717296754,0.2293238146551724
1532,0.2765957446808511,0.1818181818181818,0.06521739130434782,0.05333333333333334,0.19148936170212763,0.12987012987012989,0.01365914929695545,0.012287542170364497,0.23236231224396903,0.12857689992887236
1533,0.5925925925925926,0.5428571428571428,0.4050632911392405,0.38235294117647056,0.19753086419753085,0.45714285714285713,0.16772802394199504,0.12080062465613177,0.5434106460499423,0.40602150069637877
1534,0.47058823529411764,0.2950819672131148,0.16867469879518074,0.10169491525423728,0.23529411764705882,0.22950819672131148,0.016095596506318654,0.006193834086065424,0.23110508882866607,0.1819164265129683
1535,0.3361344537815126,0.28571428571428575,0.05128205128205128,0.06451612903225808,0.15126050420168066,0.17460317460317462,0.009716419391683237,0.004061426272555926,0.2294427710843374,0.2205711394067043
1536,0.48000000000000004,0.345679012345679,0.28571428571428575,0.20253164556962025,0.24000000000000002,0.2716049382716049,0.1405260390111008,0.0167731210662039,0.37488687782805435,0.23682594618733946
1537,0.5050505050505051,0.3025210084033613,0.18556701030927836,0.11965811965811968,0.2626262626262626,0.25210084033613445,0.03731708701828627,0.00794441302993671,0.2947540169545632,0.25107776958420785
1538,0.4067796610169491,0.198019801980198,0.18965517241379312,0.0404040404040404,0.23728813559322035,0.099009900990099,0.134833287041775,0.005606710618831821,0.2756794121690778,0.12104761904761906
1539,0.23529411764705885,0.42857142857142855,0.06,0.1951219512195122,0.11764705882352942,0.19047619047619052,0.019876800881319757,0.02893344147704888,0.22780250052977327,0.3272319709554981
1540,0.4150943396226415,0.46511627906976744,0.1019108280254777,0.2204724409448819,0.1761006289308176,0.2635658914728682,0.012514364905908931,0.14639617217016662,0.2505256241787122,0.2620720419315267
1541,0.6666666666666666,0.5591397849462366,0.4742268041237114,0.43956043956043955,0.5858585858585857,0.5161290322580645,0.3448265420789438,0.183591210828811,0.5647590361445783,0.4287718230830334
1542,0.38461538461538464,0.45528455284552843,0.203125,0.24793388429752064,0.27692307692307694,0.3252032520325203,0.09548642108258139,0.10888114881237358,0.310542876639624,0.34183114903563516
1543,0.23333333333333334,0.4166666666666667,0.03389830508474576,0.3050847457627119,0.16666666666666666,0.38333333333333336,0.009140513287953692,0.11240693383348611,0.11980830670926518,0.3534861111111111
1544,0.4117647058823529,0.28318584070796465,0.14925373134328357,0.0900900900900901,0.22058823529411767,0.17699115044247787,0.06481822628183592,0.0019835269163978424,0.23356005612151529,0.11193877551020405
1545,0.5154639175257731,0.47058823529411764,0.2736842105263158,0.26506024096385544,0.288659793814433,0.32941176470588235,0.1556149772953484,0.19514700187261558,0.47205145951227456,0.4204214734036958
1546,0.45333333333333337,0.3862068965517242,0.1081081081081081,0.06993006993006994,0.26666666666666666,0.1931034482758621,0.011587550912125289,0.009795821922350997,0.24534541348167507,0.19943297002520963
1547,0.40875912408759124,0.4077669902912621,0.11851851851851852,0.1188118811881188,0.2481751824817518,0.29126213592233013,0.061610711090116524,0.02153406612103167,0.3278004451038576,0.18995780153778444
1548,0.23776223776223776,0.38554216867469876,0.02836879432624113,0.2469135802469136,0.15384615384615385,0.3373493975903614,0.008596366022250468,0.0757778996657579,0.1948051948051948,0.2914289419087137
1549,0.6833333333333333,0.5794392523364487,0.4576271186440678,0.41904761904761906,0.5666666666666667,0.4859813084112149,0.36644160594151826,0.29648756847255114,0.5764199692979612,0.43034854939288025
1550,0.6292134831460674,0.46808510638297873,0.25287356321839083,0.13043478260869565,0.35955056179775274,0.2978723404255319,0.03795608606937638,0.006923692285506127,0.3292330286610841,0.16304347826086957
1551,0.3529411764705882,0.3125,0.060000000000000005,0.06382978723404256,0.19607843137254904,0.25,0.01500049105581167,0.01053386130113345,0.2211934156378601,0.19103481163567004
1552,0.4409448818897638,0.45283018867924524,0.256,0.25,0.2992125984251969,0.2830188679245283,0.11928774562703284,0.12469243397213403,0.460208318114301,0.37366907404714583
1553,0.4339622641509434,0.4857142857142857,0.3269230769230769,0.2647058823529412,0.33962264150943394,0.42857142857142855,0.14363840689124355,0.015426040368056008,0.39361492896478323,0.2538411814429914
1554,0.65,0.5135135135135136,0.3589743589743589,0.19444444444444445,0.425,0.35135135135135137,0.06627756413258844,0.03749108806103333,0.46263790120122816,0.3548108047773189
1555,0.40322580645161293,0.33962264150943394,0.1639344262295082,0.11538461538461539,0.3225806451612903,0.20754716981132074,0.1334367864886426,0.0418265374571627,0.30447965571205005,0.19046121122245688
1556,0.8202247191011236,0.6909090909090909,0.7045454545454546,0.5276073619631902,0.7191011235955055,0.5575757575757575,0.6041179564844709,0.41868369390395194,0.8137031372632294,0.5908770919503773
1557,0.4761904761904762,0.4000000000000001,0.23300970873786409,0.20454545454545453,0.39999999999999997,0.37777777777777777,0.07483954284567526,0.08598520764658509,0.36584273286806007,0.27420147420147417
1558,0.35714285714285715,0.36206896551724144,0.09090909090909091,0.15789473684210525,0.30357142857142855,0.1724137931034483,0.028499118384869238,0.012116436798519186,0.18292682926829265,0.2678768266565886
1559,0.4050632911392405,0.5063291139240507,0.1558441558441558,0.33766233766233766,0.25316455696202533,0.430379746835443,0.018668981095842654,0.18713697538520657,0.2634340167882207,0.46354615274188915
1560,0.46341463414634143,0.29508196721311475,0.35000000000000003,0.1016949152542373,0.46341463414634143,0.26229508196721313,0.17769026049943804,0.016795667951715693,0.6045217651330684,0.11152416356877323
1561,0.3611111111111111,0.3888888888888889,0.11267605633802817,0.11320754716981132,0.18055555555555555,0.2222222222222222,0.027541281393030484,0.023278741140782756,0.28270325900514587,0.22254180399134602
1562,0.4625850340136054,0.416,0.13793103448275862,0.14634146341463414,0.24489795918367346,0.24000000000000002,0.09543511643912521,0.017328807132068066,0.2972896039751363,0.2483311081441923
1563,0.5314685314685315,0.41818181818181815,0.2695035460992908,0.1851851851851852,0.3076923076923077,0.2545454545454546,0.1496031624938253,0.0030961915905136556,0.36869422691677284,0.14962243387849583
1564,0.4770642201834862,0.21505376344086022,0.1869158878504673,0.06593406593406594,0.2935779816513761,0.15053763440860216,0.10655281842984848,0.021494867230499645,0.38335559921414536,0.19398066048783752
1565,0.5411764705882353,0.29411764705882354,0.26506024096385544,0.21212121212121215,0.23529411764705882,0.23529411764705882,0.151245264105639,0.07676809482967009,0.35070710016037326,0.22543548114324377
1566,0.4900662251655629,0.3464566929133858,0.1610738255033557,0.11199999999999999,0.3311258278145695,0.1732283464566929,0.08855926611625442,0.01518518359246266,0.31319360807711655,0.14184983991078176
1567,0.3711340206185567,0.2912621359223301,0.16842105263157894,0.0792079207920792,0.30927835051546393,0.21359223300970873,0.026916895258790798,0.023920652776560736,0.1818969440263241,0.1891677907454108
1568,0.2857142857142857,0.25806451612903225,0.08064516129032258,0.021978021978021976,0.11111111111111112,0.10752688172043012,0.044718575062449854,0.005381352002547969,0.19658119658119658,0.07142857142857144
1569,0.40336134453781514,0.5510204081632653,0.15384615384615385,0.22916666666666666,0.2521008403361345,0.32653061224489793,0.08972128845225145,0.02952473631877189,0.36421295046058755,0.3562960453891099
1570,0.5179856115107913,0.3650793650793651,0.23357664233576644,0.14516129032258066,0.28776978417266186,0.26984126984126977,0.09324337363906916,0.009294906681880216,0.2785503926701571,0.14821911891074685
1571,0.38888888888888895,0.3859649122807017,0.2,0.21818181818181817,0.38888888888888895,0.31578947368421056,0.14756414813723254,0.041272715545736735,0.3501217000561692,0.2849840255591054
1572,0.4233576642335767,0.553846153846154,0.2518518518518519,0.34375,0.29197080291970806,0.3538461538461538,0.08766739232841197,0.11549260899310107,0.2717660167130919,0.3135736716561624
1573,0.37623762376237624,0.23376623376623376,0.14141414141414144,0.02666666666666667,0.21782178217821782,0.12987012987012989,0.0322066245083264,0.012477609551805031,0.275959350353814,0.13903586125808348
1574,0.4090909090909091,0.43636363636363634,0.1076923076923077,0.18518518518518517,0.25757575757575757,0.2909090909090909,0.014140765444051,0.04153916686365274,0.1671309192200557,0.24710027896050507
1575,0.4077669902912621,0.16666666666666663,0.25742574257425743,0.028571428571428574,0.3106796116504854,0.08333333333333331,0.15720527174368748,0.00670929504614591,0.40990259740259744,0.12044883866917766
1576,0.45238095238095233,0.5714285714285714,0.29268292682926833,0.2941176470588235,0.30952380952380953,0.3714285714285715,0.19601813136817495,0.12524296922554007,0.3838460444612978,0.4901633522727272
1577,0.4842105263157894,0.4358974358974359,0.3010752688172043,0.1842105263157895,0.42105263157894735,0.30769230769230765,0.13581959099435204,0.0704038724596934,0.44722222222222224,0.3993055555555556
1578,0.578512396694215,0.4545454545454546,0.40336134453781514,0.2962962962962963,0.512396694214876,0.3636363636363637,0.23818337365961328,0.1909489781325049,0.39543371822837636,0.2632030178326474
1579,0.4380952380952381,0.2337662337662338,0.1553398058252427,0.05333333333333334,0.30476190476190473,0.1038961038961039,0.06186489407911844,0.004957568762283095,0.25782855938109434,0.07847533632286996
1580,0.43636363636363634,0.38,0.12962962962962965,0.14285714285714288,0.21818181818181817,0.26,0.08243545404427126,0.010312310878135972,0.2952903255373428,0.22050818032015065
1581,0.47706422018348627,0.39080459770114945,0.20560747663551404,0.18823529411764706,0.3302752293577982,0.3218390804597701,0.11067492932004087,0.030297417780935382,0.42989069562561144,0.2748768472906404
1582,0.44155844155844154,0.4067796610169491,0.15789473684210525,0.18965517241379312,0.2727272727272727,0.30508474576271183,0.05337874996393302,0.07370426445958016,0.3513451645926991,0.26498565965583176
1583,0.46315789473684216,0.33663366336633666,0.1075268817204301,0.1212121212121212,0.25263157894736843,0.1782178217821782,0.01926491040656986,0.015348336187214973,0.2289829659318638,0.21154324055666004
1584,0.7967479674796748,0.8952380952380952,0.7768595041322315,0.8932038834951457,0.7967479674796748,0.8952380952380952,0.6718167647593591,0.586948447965698,0.7081922844710926,0.7384152845381887
1585,0.411214953271028,0.2978723404255319,0.2476190476190476,0.10869565217391304,0.3177570093457944,0.14893617021276595,0.09960177417060528,0.008646378385698946,0.4093936443986082,0.21141754218401784
1586,0.3364485981308411,0.5352112676056338,0.11428571428571428,0.20289855072463767,0.24299065420560745,0.28169014084507044,0.06707615153283306,0.019880751813046826,0.25225177632795376,0.31175697357483906
1587,0.5033112582781456,0.5695364238410596,0.18791946308724833,0.24161073825503354,0.3443708609271523,0.35761589403973504,0.11246704023600262,0.07814242843085586,0.3706753436483166,0.35258478047982883
1588,0.43956043956043955,0.3137254901960784,0.1348314606741573,0.060000000000000005,0.2637362637362637,0.11764705882352941,0.07035716820860911,0.005182480292886744,0.3738693467336683,0.20935960591133007
1589,0.4605263157894737,0.5178571428571429,0.05333333333333334,0.0909090909090909,0.21052631578947367,0.23214285714285715,0.010541205342461134,0.023272263482760243,0.24390243902439024,0.2701736638003709
1590,0.21951219512195122,0.1842105263157895,0.0,0.05405405405405405,0.12195121951219512,0.10526315789473684,0.0065020699986389945,0.005495155913866061,0.09695290858725764,0.1047887323943662
1591,0.4444444444444445,0.23188405797101447,0.15037593984962402,0.0,0.2074074074074074,0.1739130434782609,0.011696906573546547,0.004543236436787274,0.3899890881207974,0.07692307692307691
1592,0.46153846153846156,0.4444444444444444,0.11235955056179775,0.19999999999999998,0.24175824175824173,0.36111111111111105,0.03198470335375587,0.09749531277970926,0.32918646080760094,0.3019976647375368
1593,0.30769230769230765,0.3820224719101123,0.11764705882352941,0.04597701149425288,0.1730769230769231,0.20224719101123595,0.05594080064153324,0.006168026086725149,0.24221809936095656,0.25043960142803856
1594,0.4848484848484849,0.47368421052631576,0.16494845360824742,0.21621621621621623,0.2626262626262626,0.3157894736842105,0.029101970435233673,0.03776136318942144,0.32059314954051793,0.3389330975537872
1595,0.7111111111111111,0.7789473684210527,0.5909090909090909,0.7096774193548389,0.6666666666666666,0.7578947368421052,0.43233266619668365,0.431483777886224,0.716289133454429,0.8728306644135084
1596,0.576271186440678,0.5333333333333333,0.27586206896551724,0.2524271844660194,0.30508474576271183,0.3047619047619048,0.04883279703308507,0.03686467508351105,0.4216364503816794,0.38620827897368987
1597,0.6464646464646464,0.2758620689655173,0.4123711340206186,0.11764705882352941,0.4444444444444445,0.16091954022988508,0.2702246029151664,0.05408765352057368,0.5407568162125163,0.1867961915808806
1598,0.7191011235955056,0.5609756097560975,0.5057471264367815,0.4,0.7191011235955056,0.5609756097560975,0.272948925575814,0.2297132059983132,0.6440505082480391,0.43151041666666673
1599,0.2884615384615385,0.45569620253164556,0.11764705882352941,0.1818181818181818,0.1730769230769231,0.32911392405063294,0.055088110230440156,0.09042237275053627,0.17073170731707313,0.34806209415584416
1600,0.3428571428571428,0.3870967741935484,0.07766990291262135,0.06593406593406592,0.1714285714285714,0.12903225806451615,0.04928901229276251,0.012115660853829877,0.2829698650279294,0.22347275831353922
1601,0.3853211009174312,0.4,0.22429906542056074,0.23076923076923078,0.25688073394495414,0.35000000000000003,0.1385392627636279,0.1756985402051615,0.3025939590176269,0.20526670325832044
1602,0.5233644859813084,0.6236559139784946,0.30476190476190473,0.3956043956043956,0.39252336448598135,0.49462365591397844,0.17619463590229845,0.20129866817806133,0.539103629814353,0.5240824742268041
1603,0.3252032520325204,0.20952380952380953,0.1652892561983471,0.038834951456310676,0.1788617886178862,0.13333333333333333,0.0804695263296106,0.009364489338562149,0.34210098381982273,0.13457556935817808
1604,0.6024096385542168,0.4545454545454545,0.3658536585365854,0.23076923076923075,0.4819277108433735,0.25757575757575757,0.17025188933646712,0.002944680145493872,0.39670226583922646,0.22901024041173154
1605,0.55,0.23880597014925375,0.3333333333333333,0.03076923076923077,0.39999999999999997,0.17910447761194032,0.2537776618222919,0.0077391305268032515,0.5183757900323249,0.11019283746556474
1606,0.4074074074074074,0.5842696629213484,0.18867924528301885,0.367816091954023,0.31481481481481477,0.38202247191011235,0.04067270801245277,0.14424121365632667,0.22780125243190658,0.3469387755102041
1607,0.39999999999999997,0.5,0.14634146341463414,0.2558139534883721,0.24,0.4318181818181818,0.03779923165508146,0.02992891411511716,0.2831138571636606,0.32300194931773885
1608,0.4186046511627907,0.163265306122449,0.16666666666666666,0.0,0.27906976744186046,0.12244897959183673,0.020469650964061822,0.005308470686586064,0.2898701298701299,0.08793969849246232
1609,0.43678160919540227,0.6764705882352942,0.21176470588235294,0.30303030303030304,0.2988505747126437,0.4411764705882353,0.07794374109236199,0.022814392569668673,0.3929741132061506,0.5025352112676056
1610,0.3555555555555555,0.20895522388059704,0.11363636363636363,0.03076923076923077,0.2222222222222222,0.17910447761194032,0.013048028087813215,0.006322661109501331,0.24558618367248763,0.12252554278416349
1611,0.5486725663716814,0.6530612244897959,0.36036036036036034,0.5416666666666666,0.2831858407079646,0.3877551020408163,0.2166167510401964,0.2126838415354736,0.39383561643835624,0.4858564365730021
1612,0.43809523809523804,0.35714285714285715,0.1553398058252427,0.12195121951219512,0.32380952380952377,0.19047619047619047,0.07431740321495756,0.03162622355235221,0.4001988565746955,0.2625882352941177
1613,0.5416666666666666,0.5486725663716814,0.22535211267605634,0.23423423423423423,0.29166666666666663,0.35398230088495575,0.11663764605404517,0.13342048772775866,0.4180921946579704,0.3778541119418064
1614,0.44000000000000006,0.2531645569620253,0.2857142857142857,0.07792207792207792,0.32,0.17721518987341775,0.22163477218902775,0.012453304579592206,0.47341630053999656,0.18415841584158416
1615,0.42735042735042733,0.47933884297520657,0.33043478260869563,0.3361344537815126,0.41025641025641024,0.4132231404958678,0.2661368108259892,0.09033762441909504,0.3651698573573574,0.4368353858073563
1616,0.5,0.43956043956043955,0.22222222222222224,0.24719101123595502,0.3125,0.3076923076923077,0.040165599595617996,0.06790065393042947,0.3574113232155792,0.2778046629672646
1617,0.49206349206349204,0.3185840707964602,0.27419354838709675,0.12612612612612611,0.3333333333333333,0.19469026548672566,0.12170804623515162,0.009044041779124646,0.3430832541943654,0.17809004586786836
1618,0.6578947368421053,0.6031746031746033,0.4594594594594595,0.26229508196721313,0.4473684210526315,0.28571428571428564,0.3203505804334101,0.01655420746140948,0.5973067575146969,0.3490767850629443
1619,0.35971223021582727,0.27972027972027974,0.14598540145985403,0.07092198581560284,0.20143884892086333,0.15384615384615385,0.033090286187399384,0.006598420986165818,0.17934276387377585,0.14881405406373396
1620,0.3225806451612903,0.23809523809523808,0.10989010989010989,0.09756097560975609,0.23655913978494622,0.1904761904761905,0.05541207544162287,0.05722548119254381,0.23427960927960928,0.16589506172839508
1621,0.41379310344827586,0.3571428571428571,0.15789473684210525,0.17073170731707316,0.24137931034482757,0.23809523809523808,0.0848498077946495,0.10499901541839392,0.36461397864269723,0.2728077696102545
1622,0.32075471698113206,0.23076923076923075,0.1730769230769231,0.07894736842105263,0.2830188679245283,0.15384615384615383,0.09802574501643915,0.013205527539758424,0.21459655847007625,0.12392553920793123
1623,0.49645390070921985,0.36507936507936506,0.302158273381295,0.1774193548387097,0.2978723404255319,0.1746031746031746,0.09214308120431654,0.01869018415972111,0.3198839038853318,0.14466537198962945
1624,0.48598130841121495,0.5346534653465347,0.1523809523809524,0.18181818181818182,0.2616822429906542,0.27722772277227725,0.05753876257253705,0.023678229693394035,0.2910646281362007,0.3260201337124414
1625,0.411764705882353,0.3636363636363636,0.18,0.1443298969072165,0.2156862745098039,0.2828282828282829,0.10527271456619279,0.02988317682756749,0.26547549414530247,0.24554298909237166
